unit_rental_key;unit_name;unit_rent_label;unit_beds;unit_baths;unit_sq_ft;unit_availability;unit_floorplan_image;property_listing_id;property_url;property_street_address;property_country_code;property_title;property_full_address;property_management;property_image;property_pricing_range;property_bed_range;property_phone_number;property_amenities;property_type;property_monthly_rent;property_bedrooms;property_bathrooms;property_square_feet;property_description;property_website;property_fees;property_latitude;property_longitude;distance_to_campus
x4cxh9m;4BR/4.5BA - Campbell B - T12;$1,069;4 beds;4.5 baths;461 sq ft;2 Available units;https://images1.apartments.com/i2/uWVWGIwzjH5Bz6evcA4s8rJGROU27m0CTYyTrTY28OY/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
jkkjpw6;4BR/4.5BA - Sutherland C - T10;$1,079;4 beds;4.5 baths;550 sq ft;2 Available units;https://images1.apartments.com/i2/oGm6QFlEA_O1bSTPzC3-mj9WrBZKOANDkP1Yj2dQeW8/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
2hvrd79;4BR/4.5BA - Sutherland B - T10;$1,089;4 beds;4.5 baths;503 sq ft;2 Available units;https://images1.apartments.com/i2/hxwe4CQYBf02i5TcAcE4SGhx6Zpy0EtF8mEB9twL54g/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
zf3z2rx;4BR/4.5BA - Sutherland A - T10;$1,099;4 beds;4.5 baths;529 sq ft;2 Available units;https://images1.apartments.com/i2/UvWKadkqwF2Ibh2KIUgCgqwpbmddqJstsIekYkrmZ-k/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
3rr341g;5BR/5.5BA - Whitaker - T9;$859;5 beds;5.5 baths;327 sq ft;2 Available units;https://images1.apartments.com/i2/LIH9XOQnop33Xjw7oOl8NoykDkWqLiQwiNdTV61mz0M/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
n4bnhgm;5BR/5.5BA - Upton - T7;$869;5 beds;5.5 baths;278 sq ft;2 Available units;https://images1.apartments.com/i2/zBReBnylGyL15DCL7fyvU3NtKrf24GnZFmFMIRRlVi8/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
m8sfw9j;5BR/5.5BA - Glenn - T8;$919;5 beds;5.5 baths;318 sq ft;2 Available units;https://images1.apartments.com/i2/geIlSqZAK0OJBy3F-b3kBpEY2Jd4zLxucPF44UVTVmw/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
50r5m3q;5BR/5.5BA - Garfield B - T6;$969;5 beds;5.5 baths;389 sq ft;2 Available units;https://images1.apartments.com/i2/k9pXKDCJo00K5ieiWjsadT1mHaGFSY3QyAUtLJnXbcM/105/image.jpg?p=1;ycq8m9r;https://www.apartments.com/the-yards-at-old-state-state-college-pa/ycq8m9r/;1830 Blue Course Dr;US;The Yards at Old State;1830 Blue Course Dr, State College, PA 16801;Cardinal Group Management and Advisory, LLC;https://images1.apartments.com/i2/d6txvJvFI1oxdVN8BsTtGmkSUZgo5_dMCwNPTaHtNGo/117/the-yards-at-old-state-state-college-pa-building-photo.jpg?p=1;$859 - $1,489;2-5 Beds;(814) 325-9834;['Pets Allowed', 'Fitness Center', 'Pool', 'Pavillon', 'Stainless Steel Appliances', 'Business Center', 'Yard'];;$859 - $1,489;2 - 5 bd;2.5 - 5.5 ba;239 - 550 sq ft;The Yards is a collection of homes that are exceptionally designed in a variety of styles and floor plans. Yardhouses are available as a single residence, double residence, or multi with four or six residences. Residences are available in 2-bed, 3-bed, 4-bed, or 5-bed combinations. No matter which style you choose, high-quality standards are built into each home from the ground up. Explore our unique residences and unrivaled amenities that raise the bar to new standards. Our thoughtfully designed clubhouse is supremely comfortable and filled to the brim with everything you need — multiple levels of lounges, a fully-equipped fitness center with a rock climbing wall, immersive studio, half-court basketball, interactive sports simulator, and more. Or, enjoy the great outdoors and strengthen ties with your neighbors by relaxing poolside, grilling some healthy eats, or getting a game of beach volleyball in. The Yards is your choice for boundless freedom.;https://www.theyardsatoldstate.com/;"Administrative Fee: $150
Application Fee: $50
";40.76909;-77.86076;1.9023025063810362
jj6gz46;A1 WF - Steamboat;$1,200;1 bed;1 bath;611 sq ft;3 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
n8syb9n;A1 - Steamboat;$2,299;1 bed;1 bath;611 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
z74mx6z;A1 ADA - Steamboat;$2,299;1 bed;1 bath;611 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
794sgby;B2 - Frisco A;$1,299;2 beds;2 baths;818 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
wgwrjqk;B1 - Frisco;$1,329;2 beds;2 baths;837 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
w94rq7h;C1 ADA - Telluride;$1,049;3 beds;3 baths;1053 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
y3dt5ps;C1 - Telluride;$1,099;3 beds;3 baths;1053 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
q969g6y;C2 - Telluride A;$1,149;3 beds;3 baths;1305 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
0tc4m61;D1 ADA - Boulder;$1,129;4 beds;4 baths;1387 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
53dvxvq;D1 - Boulder;$1,199;4 beds;4 baths;1387 sq ft;4 Available units;;4t43dml;https://www.apartments.com/aspen-state-college-state-college-pa/4t43dml/;350 Squirrel Dr;US;Aspen State College;350 Squirrel Dr, State College, PA 16801;Asset Living;https://images1.apartments.com/i2/3hnAHHjwllErBF7d8syv3mbLA9UoKvHn9MznSqVD5YI/117/aspen-state-college-state-college-pa-resort-style-poolhot-tubsand-volleyball.jpg?p=1;$1,039 - $2,299;1-5 Beds;(814) 424-9320;['Pets Allowed', 'Fitness Center', 'Pool', 'High-Speed Internet', 'Stainless Steel Appliances', 'Furnished', 'Individual Locking Bedrooms'];;$1,039 - $2,299;1 - 5 bd;1 - 5 ba;611 - 1,584 sq ft;"Introducing Aspen State College, Penn State's newest apartment community. Built with your ideal lifestyle in mind, our elite interiors and a state of the art amenity package create an atmosphere that's perfect to make connections. 

We offer 1-5 bedroom configurations and roommate matching is available. Aspen State College is proudly managed by Asset Living.";https://www.aspenstatecollege.com/?utm_source=Apartments.com&utm_medium=ILS&utm_campaign=Apartments.com&utm_id=Apartments.com;"Administrative Fee: $175
";40.80661;-77.83252;1.8427457321603253
